path,highway,city
BK63_XPJ_20140817_140019_rgb_f001110.png,0.998779885,0.001220115
BK63_XPJ_20140817_140019_rgb_f001120.png,0.270522143,0.729477857
BK63_XPJ_20140817_140019_rgb_f001130.png,0.344977649,0.655022351
BK63_XPJ_20140817_140019_rgb_f001140.png,0.809624539,0.190375461
BK63_XPJ_20140817_140019_rgb_f001150.png,0.979979054,0.020020946
BK63_XPJ_20140817_140019_rgb_f001160.png,0.404508469,0.595491531
BK63_XPJ_20140817_140019_rgb_f001170.png,0.134691293,0.865308707
BK63_XPJ_20140817_140019_rgb_f001180.png,0.997995323,0.002004677
BK63_XPJ_20140817_140019_rgb_f001190.png,0.391484875,0.608515125
BK63_XPJ_20140817_140019_rgb_f001200.png,0.732805795,0.267194205
BK63_XPJ_20140817_140019_rgb_f001210.png,0.216256252,0.783743748
BK63_XPJ_20140817_140019_rgb_f001220.png,0.604622308,0.395377692
BK63_XPJ_20140817_140019_rgb_f001230.png,0.586816009,0.413183991
BK63_XPJ_20140817_140019_rgb_f001240.png,0.886273802,0.113726198
BK63_XPJ_20140817_140019_rgb_f001250.png,0.086131469,0.913868531
BK63_XPJ_20140817_140019_rgb_f001260.png,0.121708766,0.878291234
BK63_XPJ_20140817_140019_rgb_f001270.png,0.486029501,0.513970499
BK63_XPJ_20140817_140019_rgb_f001280.png,0.005851146,0.994148854
BK63_XPJ_20140817_140019_rgb_f001290.png,0.064353026,0.935646974
BK63_XPJ_20140817_140019_rgb_f001300.png,0.904854555,0.095145445
BK63_XPJ_20140817_140019_rgb_f001310.png,0.987116195,0.012883805
BK63_XPJ_20140817_140019_rgb_f001320.png,0.960243521,0.039756479
BK63_XPJ_20140817_140019_rgb_f001330.png,0.121946781,0.878053219
BK63_XPJ_20140817_140019_rgb_f001340.png,0.055657323,0.944342677
BK63_XPJ_20140817_140019_rgb_f001350.png,0.006568342,0.993431658
BK63_XPJ_20140817_140019_rgb_f001360.png,0.61109018,0.38890982
BK63_XPJ_20140817_140019_rgb_f001370.png,0.565732779,0.434267221
BK63_XPJ_20140817_140019_rgb_f001380.png,0.700846556,0.299153444
BK63_XPJ_20140817_140019_rgb_f001390.png,0.370309639,0.629690361
BK63_XPJ_20140817_140019_rgb_f001400.png,0.344059546,0.655940454
BK63_XPJ_20140817_140019_rgb_f001410.png,0.402158437,0.597841563
BK63_XPJ_20140817_140019_rgb_f001420.png,0.459940654,0.540059346
BK63_XPJ_20140817_140019_rgb_f001430.png,0.08378159,0.91621841
BK63_XPJ_20140817_140019_rgb_f001440.png,0.726599309,0.273400691
BK63_XPJ_20140817_140019_rgb_f001450.png,0.080096839,0.919903161
BK63_XPJ_20140817_140019_rgb_f001460.png,0.607749847,0.392250153
BK63_XPJ_20140817_140019_rgb_f001470.png,0.940322947,0.059677053
BK63_XPJ_20140817_140019_rgb_f001480.png,0.978008662,0.021991338
BK63_XPJ_20140817_140019_rgb_f001490.png,0.352614052,0.647385948
BK63_XPJ_20140817_140019_rgb_f001500.png,0.250456622,0.749543378
BK63_XPJ_20140817_140019_rgb_f001510.png,0.331123856,0.668876144
BK63_XPJ_20140817_140019_rgb_f001520.png,0.579885398,0.420114602
BK63_XPJ_20140817_140019_rgb_f001530.png,0.7294951,0.2705049
BK63_XPJ_20140817_140019_rgb_f001540.png,0.757589267,0.242410733
BK63_XPJ_20140817_140019_rgb_f001550.png,0.566724011,0.433275989
BK63_XPJ_20140817_140019_rgb_f001560.png,0.90777286,0.09222714
BK63_XPJ_20140817_140019_rgb_f001570.png,0.894200843,0.105799157
BK63_XPJ_20140817_140019_rgb_f001580.png,0.898493293,0.101506707
BK63_XPJ_20140817_140019_rgb_f001590.png,0.205860099,0.794139901
BK63_XPJ_20140817_140019_rgb_f001600.png,0.364096661,0.635903339
BK63_XPJ_20140817_140019_rgb_f001610.png,0.790501502,0.209498498
BK63_XPJ_20140817_140019_rgb_f001620.png,0.960074578,0.039925422
BK63_XPJ_20140817_140019_rgb_f001630.png,0.645061326,0.354938674
BK63_XPJ_20140817_140019_rgb_f001640.png,0.485529382,0.514470618
BK63_XPJ_20140817_140019_rgb_f001650.png,0.775736466,0.224263534
BK63_XPJ_20140817_140019_rgb_f001660.png,0.664270202,0.335729798
BK63_XPJ_20140817_140019_rgb_f001670.png,0.661161984,0.338838016
BK63_XPJ_20140817_140019_rgb_f001680.png,0.704102567,0.295897433
BK63_XPJ_20140817_140019_rgb_f001690.png,0.944546241,0.055453759
BK63_XPJ_20140817_140019_rgb_f001700.png,0.673341589,0.326658411
BK63_XPJ_20140817_140019_rgb_f001710.png,0.049229606,0.950770394
BK63_XPJ_20140817_140019_rgb_f001720.png,0.270911834,0.729088166
BK63_XPJ_20140817_140019_rgb_f001730.png,0.476844348,0.523155652
BK63_XPJ_20140817_140019_rgb_f001740.png,0.967374043,0.032625957
BK63_XPJ_20140817_140019_rgb_f001750.png,0.905190971,0.094809029
BK63_XPJ_20140817_140019_rgb_f001760.png,0.106695359,0.893304641
BK63_XPJ_20140817_140019_rgb_f001770.png,0.015447787,0.984552213
BK63_XPJ_20140817_140019_rgb_f001780.png,0.612569766,0.387430234
BK63_XPJ_20140817_140019_rgb_f001790.png,0.417117079,0.582882921
BK63_XPJ_20140817_140019_rgb_f001800.png,0.252778068,0.747221932
BK63_XPJ_20140817_140019_rgb_f001810.png,0.257655608,0.742344392
BK63_XPJ_20140817_140019_rgb_f001820.png,0.21607389,0.78392611
BK63_XPJ_20140817_140019_rgb_f001830.png,0.935227784,0.064772216
BK63_XPJ_20140817_140019_rgb_f001840.png,0.267730685,0.732269315
BK63_XPJ_20140817_140019_rgb_f001850.png,0.541808744,0.458191256
BK63_XPJ_20140817_140019_rgb_f001860.png,0.643941138,0.356058862
BK63_XPJ_20140817_140019_rgb_f001870.png,0.010516804,0.989483196
BK63_XPJ_20140817_140019_rgb_f001880.png,0.354985085,0.645014915
BK63_XPJ_20140817_140019_rgb_f001890.png,0.272031045,0.727968955
BK63_XPJ_20140817_140019_rgb_f001900.png,0.786631127,0.213368873
BK63_XPJ_20140817_140019_rgb_f001910.png,0.296648103,0.703351897
BK63_XPJ_20140817_140019_rgb_f001920.png,0.741929182,0.258070818
BK63_XPJ_20140817_140019_rgb_f001930.png,0.414347052,0.585652948
BK63_XPJ_20140817_140019_rgb_f001940.png,0.440443726,0.559556274
BK63_XPJ_20140817_140019_rgb_f001950.png,0.784354513,0.215645487
BK63_XPJ_20140817_140019_rgb_f001960.png,0.607733171,0.392266829
BK63_XPJ_20140817_140019_rgb_f001970.png,0.98452212,0.01547788
BK63_XPJ_20140817_140019_rgb_f001980.png,0.719047002,0.280952998
BK63_XPJ_20140817_140019_rgb_f001990.png,0.342653732,0.657346268
BK63_XPJ_20140817_140019_rgb_f002000.png,0.753170028,0.246829972
BK63_XPJ_20140817_140019_rgb_f002010.png,0.448377369,0.551622631
BK63_XPJ_20140817_140019_rgb_f002020.png,0.87306319,0.12693681
BK63_XPJ_20140817_140019_rgb_f002030.png,0.670789307,0.329210693
BK63_XPJ_20140817_140019_rgb_f002040.png,0.428501224,0.571498776
BK63_XPJ_20140817_140019_rgb_f002050.png,0.217740105,0.782259895
BK63_XPJ_20140817_140019_rgb_f002060.png,0.85534132,0.14465868
BK63_XPJ_20140817_140019_rgb_f002070.png,0.492293753,0.507706247
BK63_XPJ_20140817_140019_rgb_f002080.png,0.970461564,0.029538436
BK63_XPJ_20140817_140019_rgb_f002090.png,0.081732092,0.918267908
BK63_XPJ_20140817_140019_rgb_f002100.png,0.31655256,0.68344744
BK63_XPJ_20140817_140019_rgb_f002110.png,0.462413175,0.537586825
BK63_XPJ_20140817_140019_rgb_f002120.png,0.63955577,0.36044423
BK63_XPJ_20140817_140019_rgb_f002130.png,0.190215187,0.809784813
BK63_XPJ_20140817_140019_rgb_f002140.png,0.199233983,0.800766017
BK63_XPJ_20140817_140019_rgb_f002150.png,0.73729653,0.26270347
BK63_XPJ_20140817_140019_rgb_f002160.png,0.221567432,0.778432568
BK63_XPJ_20140817_140019_rgb_f002170.png,0.754659221,0.245340779
BK63_XPJ_20140817_140019_rgb_f002180.png,0.961564599,0.038435401
BK63_XPJ_20140817_140019_rgb_f002190.png,0.127812717,0.872187283
BK63_XPJ_20140817_140019_rgb_f002200.png,0.440336424,0.559663576
BK63_XPJ_20140817_140019_rgb_f002210.png,0.991416842,0.008583158
BK63_XPJ_20140817_140019_rgb_f002220.png,0.851202083,0.148797917
BK63_XPJ_20140817_140019_rgb_f002230.png,0.526083505,0.473916495
BK63_XPJ_20140817_140019_rgb_f002240.png,0.599067879,0.400932121
BK63_XPJ_20140817_140019_rgb_f002250.png,0.684244336,0.315755664
BK63_XPJ_20140817_140019_rgb_f002260.png,0.656185987,0.343814013
BK63_XPJ_20140817_140019_rgb_f002270.png,0.795871655,0.204128345
BK63_XPJ_20140817_140019_rgb_f002280.png,0.902268771,0.097731229
BK63_XPJ_20140817_140019_rgb_f002290.png,0.033581853,0.966418147
BK63_XPJ_20140817_140019_rgb_f002300.png,0.591751465,0.408248535
BK63_XPJ_20140817_140019_rgb_f002310.png,0.750211115,0.249788885
BK63_XPJ_20140817_140019_rgb_f002320.png,0.600282459,0.399717541
BK63_XPJ_20140817_140019_rgb_f002330.png,0.53761139,0.46238861
BK63_XPJ_20140817_140019_rgb_f002340.png,0.135528376,0.864471624
BK63_XPJ_20140817_140019_rgb_f002350.png,0.888578876,0.111421124
BK63_XPJ_20140817_140019_rgb_f002360.png,0.913523086,0.086476914
BK63_XPJ_20140817_140019_rgb_f002370.png,0.636594931,0.363405069
BK63_XPJ_20140817_140019_rgb_f002380.png,0.243791671,0.756208329
BK63_XPJ_20140817_140019_rgb_f002390.png,0.911616373,0.088383627
BK63_XPJ_20140817_140019_rgb_f002400.png,0.198802182,0.801197818
BK63_XPJ_20140817_140019_rgb_f002410.png,0.4451718,0.5548282
BK63_XPJ_20140817_140019_rgb_f002420.png,0.749192669,0.250807331
BK63_XPJ_20140817_140019_rgb_f002430.png,0.958137088,0.041862912
BK63_XPJ_20140817_140019_rgb_f002440.png,0.270880158,0.729119842
BK63_XPJ_20140817_140019_rgb_f002450.png,0.097508121,0.902491879
BK63_XPJ_20140817_140019_rgb_f002460.png,0.583180548,0.416819452
BK63_XPJ_20140817_140019_rgb_f002470.png,0.603221344,0.396778656
BK63_XPJ_20140817_140019_rgb_f002480.png,0.363582489,0.636417511
BK63_XPJ_20140817_140019_rgb_f002490.png,0.620629932,0.379370068
BK63_XPJ_20140817_140019_rgb_f002500.png,0.201238977,0.798761023
BK63_XPJ_20140817_140019_rgb_f002510.png,0.829330541,0.170669459
BK63_XPJ_20140817_140019_rgb_f002520.png,0.040803288,0.959196712
BK63_XPJ_20140817_140019_rgb_f002530.png,0.178682497,0.821317503
BK63_XPJ_20140817_140019_rgb_f002540.png,0.665478042,0.334521958
BK63_XPJ_20140817_140019_rgb_f002550.png,0.771592076,0.228407924
BK63_XPJ_20140817_140019_rgb_f002560.png,0.206338655,0.793661345
BK63_XPJ_20140817_140019_rgb_f002570.png,0.618404337,0.381595663
BK63_XPJ_20140817_140019_rgb_f002580.png,0.933754409,0.066245591
BK63_XPJ_20140817_140019_rgb_f002590.png,0.16319523,0.83680477
BK63_XPJ_20140817_140019_rgb_f002600.png,0.923798488,0.076201512
BK63_XPJ_20140817_140019_rgb_f002610.png,0.705897757,0.294102243
BK63_XPJ_20140817_140019_rgb_f002620.png,0.414788985,0.585211015
BK63_XPJ_20140817_140019_rgb_f002630.png,0.412735246,0.587264754
BK63_XPJ_20140817_140019_rgb_f002640.png,0.679596206,0.320403794
BK63_XPJ_20140817_140019_rgb_f002650.png,0.829288471,0.170711529
BK63_XPJ_20140817_140019_rgb_f002660.png,0.822426449,0.177573551
BK63_XPJ_20140817_140019_rgb_f002670.png,0.531604784,0.468395216
BK63_XPJ_20140817_140019_rgb_f002680.png,0.856105888,0.143894112
BK63_XPJ_20140817_140019_rgb_f002690.png,0.174315492,0.825684508
BK63_XPJ_20140817_140019_rgb_f002700.png,0.537465199,0.462534801
BK63_XPJ_20140817_140019_rgb_f002710.png,0.270877628,0.729122372
BK63_XPJ_20140817_140019_rgb_f002720.png,0.389495301,0.610504699
BK63_XPJ_20140817_140019_rgb_f002730.png,0.461221134,0.538778866
BK63_XPJ_20140817_140019_rgb_f002740.png,0.602483621,0.397516379
BK63_XPJ_20140817_140019_rgb_f002750.png,0.320554506,0.679445494
BK63_XPJ_20140817_140019_rgb_f002760.png,0.702648818,0.297351182
BK63_XPJ_20140817_140019_rgb_f002770.png,0.755767916,0.244232084
BK63_XPJ_20140817_140019_rgb_f002780.png,0.575031621,0.424968379
BK63_XPJ_20140817_140019_rgb_f002790.png,0.534035325,0.465964675
BK63_XPJ_20140817_140019_rgb_f002800.png,0.880621059,0.119378941
BK63_XPJ_20140817_140019_rgb_f002810.png,0.840966553,0.159033447
BK63_XPJ_20140817_140019_rgb_f002820.png,0.078065399,0.921934601
BK63_XPJ_20140817_140019_rgb_f002830.png,0.717733772,0.282266228
BK63_XPJ_20140817_140019_rgb_f002840.png,0.895071216,0.104928784
BK63_XPJ_20140817_140019_rgb_f002850.png,0.47115396,0.52884604
BK63_XPJ_20140817_140019_rgb_f002860.png,0.341022087,0.658977913
BK63_XPJ_20140817_140019_rgb_f002870.png,0.751677611,0.248322389
BK63_XPJ_20140817_140019_rgb_f002880.png,0.334557138,0.665442862
BK63_XPJ_20140817_140019_rgb_f002890.png,0.551602166,0.448397834
BK63_XPJ_20140817_140019_rgb_f002900.png,0.365541568,0.634458432
BK63_XPJ_20140817_140019_rgb_f002910.png,0.843768512,0.156231488
BK63_XPJ_20140817_140019_rgb_f002920.png,0.73338009,0.26661991
BK63_XPJ_20140817_140019_rgb_f002930.png,0.273466567,0.726533433
BK63_XPJ_20140817_140019_rgb_f002940.png,0.672508131,0.327491869
BK63_XPJ_20140817_140019_rgb_f002950.png,0.832184379,0.167815621
BK63_XPJ_20140817_140019_rgb_f002960.png,0.817154893,0.182845107
BK63_XPJ_20140817_140019_rgb_f002970.png,0.5588787,0.4411213
BK63_XPJ_20140817_140019_rgb_f002980.png,0.723682709,0.276317291
BK63_XPJ_20140817_140019_rgb_f002990.png,0.311236931,0.688763069
BK63_XPJ_20140817_140019_rgb_f003000.png,0.598592219,0.401407781
BK63_XPJ_20140817_140019_rgb_f003010.png,0.775357759,0.224642241
BK63_XPJ_20140817_140019_rgb_f003020.png,0.839992129,0.160007871
BK63_XPJ_20140817_140019_rgb_f003030.png,0.348915834,0.651084166
BK63_XPJ_20140817_140019_rgb_f003040.png,0.198009971,0.801990029
BK63_XPJ_20140817_140019_rgb_f003050.png,0.808590207,0.191409793
BK63_XPJ_20140817_140019_rgb_f003060.png,0.228766322,0.771233678
BK63_XPJ_20140817_140019_rgb_f003070.png,0.749329454,0.250670546
BK63_XPJ_20140817_140019_rgb_f003080.png,0.729687868,0.270312132
BK63_XPJ_20140817_140019_rgb_f003090.png,0.765809095,0.234190905
BK63_XPJ_20140817_140019_rgb_f003100.png,0.91697936,0.08302064
BK63_XPJ_20140817_140019_rgb_f003110.png,0.752643485,0.247356515
BK63_XPJ_20140817_140019_rgb_f003120.png,0.716381834,0.283618166
BK63_XPJ_20140817_140019_rgb_f003130.png,0.571320014,0.428679986
BK63_XPJ_20140817_140019_rgb_f003140.png,0.482908494,0.517091506
BK63_XPJ_20140817_140019_rgb_f003150.png,0.794460106,0.205539894
BK63_XPJ_20140817_140019_rgb_f003160.png,0.419331868,0.580668132
BK63_XPJ_20140817_140019_rgb_f003170.png,0.592674204,0.407325796
BK63_XPJ_20140817_140019_rgb_f003180.png,0.103707518,0.896292482
BK63_XPJ_20140817_140019_rgb_f003190.png,0.186554011,0.813445989
BK63_XPJ_20140817_140019_rgb_f003200.png,0.766805337,0.233194663
BK63_XPJ_20140817_140019_rgb_f003210.png,0.05772864,0.94227136
BK63_XPJ_20140817_140019_rgb_f003220.png,0.616914095,0.383085905
BK63_XPJ_20140817_140019_rgb_f003230.png,0.425785749,0.574214251
BK63_XPJ_20140817_140019_rgb_f003240.png,0.299878088,0.700121912
BK63_XPJ_20140817_140019_rgb_f003250.png,0.684643794,0.315356206
BK63_XPJ_20140817_140019_rgb_f003260.png,0.286929762,0.713070238
BK63_XPJ_20140817_140019_rgb_f003270.png,0.17107326,0.82892674
BK63_XPJ_20140817_140019_rgb_f003280.png,0.540523877,0.459476123
BK63_XPJ_20140817_140019_rgb_f003290.png,0.655599631,0.344400369
BK63_XPJ_20140817_140019_rgb_f003300.png,0.402143601,0.597856399
BK63_XPJ_20140817_140019_rgb_f003310.png,0.07966505,0.92033495
BK63_XPJ_20140817_140019_rgb_f003320.png,0.842486904,0.157513096
BK63_XPJ_20140817_140019_rgb_f003330.png,0.187054676,0.812945324
BK63_XPJ_20140817_140019_rgb_f003340.png,0.664066011,0.335933989
BK63_XPJ_20140817_140019_rgb_f003350.png,0.603542999,0.396457001
BK63_XPJ_20140817_140019_rgb_f003360.png,0.782603653,0.217396347
BK63_XPJ_20140817_140019_rgb_f003370.png,0.119825625,0.880174375
BK63_XPJ_20140817_140019_rgb_f003380.png,0.755748222,0.244251778
BK63_XPJ_20140817_140019_rgb_f003390.png,0.681434545,0.318565455
BK63_XPJ_20140817_140019_rgb_f003400.png,0.427286401,0.572713599
BK63_XPJ_20140817_140019_rgb_f003410.png,0.55393778,0.44606222
BK63_XPJ_20140817_140019_rgb_f003420.png,0.243080554,0.756919446
BK63_XPJ_20140817_140019_rgb_f003430.png,0.978267141,0.021732859
BK63_XPJ_20140817_140019_rgb_f003440.png,0.593385384,0.406614616
BK63_XPJ_20140817_140019_rgb_f003450.png,0.123498381,0.876501619
BK63_XPJ_20140817_140019_rgb_f003460.png,0.261785491,0.738214509
BK63_XPJ_20140817_140019_rgb_f003470.png,0.905067508,0.094932492
BK63_XPJ_20140817_140019_rgb_f003480.png,0.013229278,0.986770722
BK63_XPJ_20140817_140019_rgb_f003490.png,0.481717302,0.518282698
BK63_XPJ_20140817_140019_rgb_f003500.png,0.699868413,0.300131587
BK63_XPJ_20140817_140019_rgb_f003510.png,0.638040674,0.361959326
BK63_XPJ_20140817_140019_rgb_f003520.png,0.060498876,0.939501124
BK63_XPJ_20140817_140019_rgb_f003530.png,0.699225961,0.300774039
BK63_XPJ_20140817_140019_rgb_f003540.png,0.80355636,0.19644364
BK63_XPJ_20140817_140019_rgb_f003550.png,0.785648911,0.214351089
BK63_XPJ_20140817_140019_rgb_f003560.png,0.418305505,0.581694495
BK63_XPJ_20140817_140019_rgb_f003570.png,0.620368723,0.379631277
BK63_XPJ_20140817_140019_rgb_f003580.png,0.627559851,0.372440149
BK63_XPJ_20140817_140019_rgb_f003590.png,0.661395947,0.338604053
BK63_XPJ_20140817_140019_rgb_f003600.png,0.39693504,0.60306496
BK63_XPJ_20140817_140019_rgb_f003610.png,0.557630018,0.442369982
BK63_XPJ_20140817_140019_rgb_f003620.png,0.735376594,0.264623406
BK63_XPJ_20140817_140019_rgb_f003630.png,0.908144267,0.091855733
BK63_XPJ_20140817_140019_rgb_f003640.png,0.18809533,0.81190467
BK63_XPJ_20140817_140019_rgb_f003650.png,0.386833975,0.613166025
BK63_XPJ_20140817_140019_rgb_f003660.png,0.140632568,0.859367432
BK63_XPJ_20140817_140019_rgb_f003670.png,0.037695488,0.962304512
